id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,label
000000456637,.22418,-.09888,.92115,-.36788,-.91668,.44654,.13115,-.14458,-.50474,-.23758,-.90569,-.87251,.81342,.90119,.53849,.93415,-.02363,.57700,-.50541,.11646,0
000000457257,.01584,.03820,-.26257,.45501,-.99861,-.96869,.07594,-.11320,.02884,-.17795,-.98591,-.99975,.82379,.81959,.90892,.99997,.93383,.96800,.89313,.94962,1
000000459006,-.07455,.13221,-.42544,-.12767,-.82427,-.92849,.00931,-.00999,.01533,.06234,-.99263,-.99959,.80578,.74669,.87660,.87234,.95685,.85601,.87917,.75928,1
000000464317,-.00214,.03237,-.00277,-.00908,.68469,.98051,-.05989,.07384,.96420,.42993,-.15452,-.88438,.72077,.65612,.94038,.91814,.98591,.85026,.88919,.38668,0
000000465169,.27143,-.27092,-.02384,-.00077,-.98212,-.93830,.10105,-.09956,.31699,-.14844,-.98165,-1.00000,.89618,.95318,.93237,.99997,.91855,.97742,.91878,.99225,1
000000467745,.07392,-.07028,-.59550,-.83911,-.37780,.80009,.09089,.03645,.04493,.02842,-.99982,-.99941,.71399,.77125,.73582,.69418,.90250,.36392,.85074,-.33281,1
000000467854,-.00378,.00546,-.31729,-.22826,.10849,-.02313,-.03854,.03846,.75348,-.67937,-.73325,-.80629,.59217,.52285,.83844,.82514,.99507,.94770,.99458,.88711,0
000000467929,-.00034,.02652,-.32377,-.42195,.57143,-.49546,-.00981,-.03486,-.07015,-.06049,-.99749,-1.00000,.71800,.67617,.85709,.79565,.74018,.92705,.48618,.84530,1
000000468796,.04827,-.04860,-.65077,-.46485,.99985,-.07451,-.05022,.04951,-.70765,-.65328,-.01221,.00475,.72998,.72516,.72844,.82177,.71547,.99441,-.06592,.96679,0
000000468966,.20550,-.20723,-.24748,-.32360,-.08205,-.54146,.19845,-.13760,-.85615,-.99995,.98062,.90010,.60579,.74462,.78440,.90268,.98452,.97635,.97542,.93683,0
000000471222,.09562,-.36764,-.47923,-.86420,-.95076,-.49616,.00449,-.22723,-.31148,-.11462,-.99500,-.99113,.61825,.77872,.73047,.78174,.71814,.86670,.73418,.54264,1
000000471686,-.11745,.00284,-.29335,-.77842,-.59361,-.74656,-.00717,.06785,.29500,.02902,-.99681,-.89287,.70495,.70665,.87746,.66737,.97640,.72940,.95051,.52293,0
000000472830,-.01163,.20676,-.27876,-.21552,-.35947,-.94645,-.03381,.09364,.18710,.01445,-.99977,-.99869,.79316,.75328,.89198,.84605,.92536,.91848,.70578,.91994,1
000000473090,.31557,-.35067,.05781,-.14005,.99841,.02896,-.11719,.11340,-.69720,.51444,-.55714,-.87115,.42480,.76458,.85695,.98612,.77024,.92478,.76082,.98902,0
000000473256,-.13011,.15625,-.32581,-.03918,-.94657,-.99968,.09032,-.18024,.83457,-.89600,.71289,.55157,.41118,.15893,.78175,.72732,.80567,.84178,.71972,.83079,0
000000473839,-.12610,.10038,-.08863,-.27791,-.97940,-.96861,-.00133,.00765,-.99563,-.99533,.14176,.08605,.58738,.48268,.91256,.78976,.98492,.88818,.95086,.89547,0
000000475398,-.29835,.24518,-.14246,-.21075,-.58388,-.72478,.04896,-.00450,-.06970,.30453,-1.00000,-.99071,.84837,.72699,.98526,.82304,.96947,.73396,.99991,.76145,1
000000475856,.17941,-.20280,-.13541,-.20834,-.98717,-.90828,.07671,.01875,.17989,-.04551,-.99925,-.99858,.78009,.84909,.87384,.95117,.91690,.99239,.92297,.91888,1
000000476925,-.13512,.13955,-.48744,-.86398,.63052,.67835,-.15290,.15359,-.56087,-.91418,-.82830,-.18182,.54185,.38521,.78537,.38114,.98317,.81019,.97799,.60924,0
000000479288,-.18816,.27258,-.21805,.08769,.69424,-.84410,-.16654,.16645,.53697,-.45793,-.63031,-.22357,.86176,.78012,.94558,.90825,.79778,.85796,.40033,.72811,1
000000479379,.12509,-.22341,-.31364,-.35589,-.99059,-.93906,.06831,-.06923,-.14841,.09364,-.99958,-.99924,.76008,.82127,.84371,.92806,.88440,.98028,.90141,.89015,1
000000480180,-.22498,.26725,-.42468,-.25461,-.84264,-.99955,.05627,.03083,.01745,.12805,-.99685,-1.00000,.84786,.70033,.92319,.78550,.97763,.80545,.83217,.81906,1
000000480663,-.16773,.16818,-.24760,-.20209,-.26464,-.97854,-.19187,.00641,.86006,-.87693,-.40200,-.45127,.86674,.76567,.96006,.86694,.98578,.90380,.99765,.95067,0
000000480890,.10600,-.10881,-.34923,-.04574,-.75147,-.31991,-.04768,-.02883,-.92969,.61210,-.26875,-.75516,.69833,.76532,.81472,.95588,.89631,.98927,.90795,1.00000,0
000000482441,.13482,-.13655,-.29169,-.53938,.20328,.99897,.11200,-.01937,-.02930,.11690,-.95178,-.99529,.78418,.83856,.85041,.87579,.69087,.85789,.43078,.47616,1
000000482872,.39989,-.40541,-.73565,-.86143,-.72754,-.98574,-.01316,-.10698,-.98820,.90310,.25054,-.01339,.83318,.91670,.65704,.87168,.28301,.83274,.54950,.00140,0
000000483008,.68557,-.64083,-.19541,-.19311,-.98942,-.95235,-.00580,-.03572,-.40328,-.30890,-.99998,-.98739,-.05412,.86485,.39526,.99976,.51392,.97408,.93187,.84759,0
000000483449,.04071,-.00110,-.24490,-.33988,-.99653,-.85237,.03462,.02699,-.08663,-.04190,-1.00000,-.98505,.70811,.72158,.86552,.84964,.88817,.94714,.84896,.87194,1
000000484488,.01568,.03766,-.93646,-.43755,-.97189,.72743,.06500,-.07215,-.13216,.11241,-.98719,-.99913,.82859,.84134,.60510,.86237,.43813,.59914,.14690,.07158,1
000000485224,.17494,-.32065,.08660,-.07040,-.48331,-.08464,.11245,-.21874,-.98255,-.09874,.83741,-.99981,.67022,.85149,.91275,.99024,.99980,.95051,.98376,.94176,0
000000488688,.05659,-.00080,-.35666,-.31674,-.39341,-.11850,.03097,.01200,-.90096,-.99973,.31823,.45763,.76109,.77577,.83858,.87365,.96076,.98878,.95909,.91792,0
000000489723,-.05968,-.00254,-.43311,-.49544,-.67086,-.58571,.01869,-.02078,.02804,.00099,-.99035,-.96139,.74803,.73106,.84674,.80946,.76712,.64942,.57446,.46586,1
000000491140,-.22062,.09863,-.23677,-.48022,-.99980,-.97354,.16080,-.16199,.25613,-.06211,-.99296,-.98763,.77751,.72933,.93701,.78476,.96735,.75223,.85364,.75992,0
000000495477,.02563,.00036,-.47567,-.25222,-.93052,-.99617,-.03787,-.01150,.73477,-.78510,-.65933,-.45336,.78154,.79525,.81786,.89022,.83555,.92712,.56223,.85847,0
000000497141,-.14162,.17855,-.31819,-.07570,-.13571,-.99277,-.03110,.02948,.03268,.14739,-.83485,-.99491,.86167,.77375,.93426,.90188,.75702,.93934,.45220,.92551,1
000000499252,.15316,.01354,.10383,-.31046,-.54267,-.99391,.02419,-.02428,.01557,.11119,-.97160,-.99755,.82280,.87701,.95855,.91615,.99368,.91302,.99924,.92566,1
000000499617,-.01422,.01000,-.10533,-.14313,-.94507,-.80428,.09673,-.00287,.14891,-.07388,-.99912,-.99289,.80322,.78036,.93570,.92308,.92922,.99361,.93853,.94637,1
000000499731,-.08142,.16280,-.21886,-.32517,-.91753,-.75717,.03288,-.03373,-.13784,-.11939,-.99988,-.99928,.80328,.73024,.91637,.81281,.97494,.93185,.89527,.92259,1
000000500814,-.05910,.06040,-.24586,-.39651,-.96312,-.92104,-.04190,.08032,-.05265,.26265,-.99960,-.99446,.70798,.68467,.89176,.80788,.94922,.86946,.89566,.79158,1
000000501635,.12401,-.19344,-.50110,-.12997,-.99802,-.92741,-.04363,.04316,.78504,-.72081,-.57763,-.40505,.70644,.80945,.75745,.95426,.78261,.98451,.71009,.94161,0
000000502816,.11194,-.18609,-.36619,-.13220,-.96603,-.24873,-.07812,-.07597,-.91696,-.51092,-.52458,-.76618,.62782,.69192,.78687,.94190,.84243,.99717,.85112,.99637,0
000000503539,.26367,-.32171,-.14350,-.19586,-.88146,.22152,.16458,-.14260,-.82360,-.47372,.25733,-.03744,.57740,.81298,.81242,.98671,.89542,.94786,.94798,.98552,0
000000503991,-.12672,.05128,-.27301,-.12622,-.99805,-.99781,-.02239,-.06097,-.06687,.02475,-.99864,-.99983,.80493,.76273,.92014,.90616,.95493,.94408,.91098,.90246,1
000000505642,.08394,-.00819,-.24072,-.44263,-.95609,.70838,.16313,-.11049,-.75280,.23450,-.58378,-.97193,.74334,.78163,.86564,.84515,.92931,.95642,.78752,.90361,0
000000506258,.25480,-.28368,-.28869,-.51296,-.47746,-.99994,.61947,-.43181,.84940,-.84400,.09284,-.03445,.79462,.85755,.82439,.91526,.92585,.93013,.59994,.97062,0
000000506356,-.03017,.11106,-.63229,-.41702,-.02141,-.96311,.02596,-.02554,-.07224,.10432,-.98290,-.99843,.80722,.77912,.80141,.82191,.65565,.87581,.09739,.87477,1
000000507972,.08413,-.07588,-.14040,-.22357,.35899,.25047,-.16685,.18531,.42165,.91035,-.89465,-.68239,.71444,.80635,.85306,.91491,1.00000,.96147,.98753,.93195,0
000000508787,.39061,-.30671,-.36928,.29839,.98190,.54602,.10432,-.09509,-.99317,.79613,-.14390,-.21615,.80562,.88933,.75398,.99997,.67231,.93217,.12769,.54939,0
000000509034,.16185,-.16269,.05932,-.39905,-.86612,-.36421,-.04459,-.05152,-.16924,-.01615,-.99852,-.99887,.78962,.84976,.93622,.92342,.90724,.99396,.92074,.93050,1
000000509192,-.00204,.03213,-.12432,-.12875,-.99895,-.99309,.00044,.05593,.11211,.07276,-.99721,-.99976,.78133,.78242,.91851,.91525,.94454,.95705,.89233,.91968,1
000000512387,-.27578,.25211,-.55549,-.35601,-.99630,-.99317,.13565,.02267,-.83652,-.97365,.60948,.74393,.76037,.50044,.85369,.68063,.90198,.70260,.47843,.88155,0
000000514891,-.05190,.02346,-.15391,-.15791,-.99875,-.98758,-.01001,-.03434,.02352,.02832,-.99929,-.99736,.78295,.72619,.92688,.89333,.96267,.94703,.92783,.91024,1
000000517161,-.48073,.32499,-.51135,-.02675,-.99154,-.56034,-.07806,.07827,-.20222,-.15638,-.98602,-.88599,.78808,.53579,.93691,.80692,.97353,.62270,.90987,.56550,1
000000517232,.00855,-.10369,-.10264,-.36380,.93641,.88932,.00782,.03539,-.00123,.14434,-.99979,-.99507,.79091,.81455,.92361,.89836,.94452,.93912,.48275,.77019,1
000000519706,-.20064,.19542,-.27750,-.07929,-.93778,-.99041,.04386,-.09697,-.01644,-.05234,-.99097,-1.00000,.75206,.52184,.93214,.80920,.98632,.84307,.91160,.86533,1
000000520289,-.06756,.09097,-.36765,-.14469,-.89369,-.02544,.01995,-.02127,.04675,.07982,-.99784,-.99491,.81487,.86423,.89060,.93220,.94208,.99911,.86223,.99889,1
000000520449,-.07916,.11272,-.56678,-.95232,.12324,-.63729,-.04092,.04186,-.97716,-.96999,.30133,.24362,.61109,.51500,.76667,.36792,.92908,.12308,.87174,-.13850,0
000000523454,-.00530,.06328,-.29103,-.28052,-.95699,-.95786,.11998,-.05678,-.00239,.04576,-.99902,-.99862,.72866,.70460,.86833,.84481,.94043,.91503,.91346,.82482,1
000000523751,.00038,-.00083,-.44431,-.26881,-.09237,-.80529,-.02618,.02652,-.12294,-.12177,-1.00000,-.99739,.68239,.81985,.79856,.91031,.92572,.97913,.84714,.95203,1
000000524623,-.14158,.09294,-.58264,-.23202,-.47204,-.99073,-.06507,.00350,-.04384,-.47930,-.99803,-.70616,.74627,.67841,.82059,.83778,.95736,.88352,.82978,.88281,1
000000526576,-.10388,.23132,-.30159,-.13897,.98605,.90997,-.05767,.00090,-.25474,.07783,-.95729,-.99785,.74160,.67691,.89448,.84164,.83678,.98028,.14303,.17043,1
000000526837,.04254,.04244,-.59900,-.47506,.32479,-.98131,.02508,.09988,.04703,.15325,-.99009,-.96648,.69274,.68985,.73620,.78000,.42584,.77095,.05963,.62301,1
000000527229,-.11852,.17913,-.15048,-.20511,.36425,-.99767,.03572,-.03730,-.02421,.01972,-.99931,-.99741,.86233,.81642,.95424,.87202,.98738,.87927,.89324,.82684,1
000000527353,-.00043,.13661,-.41658,-.36426,-.86730,-.88118,-.01808,.01571,.00149,-.00183,-.99960,-.99740,.47790,.40083,.75869,.70354,.90581,.86963,.83302,.85825,1
000000528465,-.02257,.05439,-.27692,-.43899,-.99342,.36513,-.00009,.05230,.06952,.01728,-.99987,-.99581,.76540,.76825,.88220,.82544,.89475,.70814,.79288,.39224,1
000000529541,-.14468,.14411,-.22818,-.21885,-.90804,-.87679,.04712,.00919,.07330,.03178,-.99895,-.99759,.77596,.64591,.92495,.82311,.98442,.92562,.93011,.92378,1
000000530635,-.01867,.06601,-.21960,-.13939,-.77837,-.92465,.04420,-.01328,.68441,-.11603,-.53331,-.99106,.75299,.72778,.89523,.88583,.96357,.94335,.90728,.89803,0
000000531236,.02510,-.18306,-.47703,-.67974,-.97994,-.68526,.07720,-.00450,-.10397,-.14958,-.99912,-.99333,.57277,.64103,.73557,.74782,.82129,.90468,.74305,.84506,1
000000532220,.00081,-.02834,-.29477,-.41688,-.94029,-.92866,-.04993,-.05717,-.21324,-.18286,-.99665,-.97272,.70761,.71780,.86117,.83234,.93403,.91379,.87131,.86433,1
000000535276,.04469,-.16878,-.15400,-.33267,.22650,-.21496,-.29827,.12185,-.31585,-.76691,.01607,.62361,.36349,.55044,-.74376,-.26242,-.98921,-.89130,.98231,.96287,0
000000536149,-.30212,.25530,-.01893,-.19633,-.70602,-.86964,-.23618,.11719,.21241,-.54349,-.99951,-.97372,.84396,.70088,.98895,.80348,.99180,.90340,.99864,.90917,0
000000536831,-.26845,.36386,-.37667,-.51885,-.95769,-.93752,.02172,-.02289,.12906,.00035,-.94631,-.99689,.90355,.64877,.95700,.62807,.94831,.54533,.64399,.59285,1
000000538344,-.46475,.42477,-.82692,-.77186,-.76076,-.04900,-.40593,.46085,.99871,-.99118,.60208,.63029,.91553,.77603,.90260,.53097,.81878,.21154,.47695,-.14653,0
000000539189,-.46680,.48396,-.11730,-.07285,-.76756,-.99966,-.27194,.16343,-.20578,-.66260,-.97940,-.58789,.80443,.28498,.99125,.64561,.96115,.71666,.99993,.81360,0
000000539932,.06797,-.00159,-.42526,-.35445,-.99865,-.04747,-.06619,.06615,-.01289,.13124,-.95316,-.99980,.68041,.73287,.77922,.85386,.80277,.93330,.64390,.83016,1
000000540273,.13659,.03355,.06000,-.18240,-.94400,-.80065,.22181,-.12912,.02034,.07378,-.99880,-1.00000,.64161,.66409,.90393,.88160,.90810,.98720,.89235,.95528,1
000000543692,-.03416,.03512,-.47334,-.57015,-.98175,-.98245,-.09238,.16733,.01842,-.07707,-.99663,-.99485,.79895,.80844,.84406,.80527,.83352,.79815,.60263,.56966,1
000000544485,-.21553,.30124,-.49851,-.28906,-.88548,-.95089,.07467,-.07515,-.01960,-.87664,-.99980,.80318,.78510,.60070,.88222,.73236,.84743,.70592,.51991,.72022,0
000000544686,-.02927,-.02695,-.27793,-.16927,-.43390,-.54658,-.02787,.07871,-.90138,-.87977,-.29561,-.31299,.72773,.72689,.88005,.90250,.98316,.99002,.97144,.97292,0
000000545066,.28444,-.24949,-.54485,.44348,.98665,-.57274,.52146,-.51196,-.99205,.93233,.52023,.14360,.88760,.92872,.77981,.98208,.79175,.75077,-.05368,.59960,0
000000545582,-.11506,.11012,-.35167,.07510,-.91281,-.83483,-.14777,.15035,-.16242,.18916,-.97021,-.95857,.91590,.90990,.94715,.97286,.98334,.94875,.89837,.94954,1
000000545626,.04031,-.04020,-.29601,-.10761,.72135,.66485,-.01147,-.04962,-.01365,-.04727,-.99823,-.99762,.76837,.79901,.87773,.94215,.90700,1.00000,.77917,.99993,1
000000546029,.38439,-.30252,-.52388,-.19986,-.84563,-.86538,-.00173,-.00040,-.96144,-.43262,-.79710,-.76767,-.01532,.55390,-.68037,-.18540,-.93600,-.56423,.89097,.78744,0
000000546658,-.02902,.14125,-.41089,-.10522,-.89873,-.92129,-.03952,.03493,.01508,.00556,-.99949,-.99996,.78497,.76794,.85639,.89386,.81842,.96433,.64248,.93268,1
000000547039,.02676,-.07569,-.20366,-.29432,-.99169,-.97510,-.03744,-.00479,-.06559,.00313,-.97772,-.99429,.77768,.79443,.89448,.89787,.93752,.94748,.89640,.87818,1
000000551036,.27223,-.31466,-.04595,-.20970,.83592,.20039,-.04912,.21026,.21126,.26419,-.84258,-.97608,.69607,.87584,.83874,.97348,.99907,.87915,-.84827,.48954,1
000000551107,.20430,-.27917,.01924,-.14079,-.12493,.06506,.08449,-.04947,.25865,-.01747,-.99870,-.96578,.80874,.88247,.91440,.98410,.82659,.95619,.68951,.94672,1
000000551701,.00213,-.06300,-.62054,-.54919,-.53810,.83742,-.03625,-.05804,.05349,-.04531,-.99997,-.99712,.76742,.78367,.77443,.81990,.66511,.55318,.39832,-.12220,1
000000552532,.00072,.06858,-.10922,-.04182,-.97233,-.85655,-.10779,.10753,-.08093,-.08355,-.99313,-.99386,.70840,.70408,.89988,.90730,.95721,.97382,.94088,.92530,1
000000555613,.51464,-.47378,.01634,-.18971,.29220,.87255,-.00645,-.28444,-.61794,-.03017,-.74073,-.90745,.55257,.86469,.75856,.99578,.53062,.99996,.56709,.89403,0
000000557952,.16227,-.10525,-.18588,-.29330,-.99883,.23032,.00086,-.00395,.02690,-.00507,-.99498,-1.00000,.69792,.79242,.85236,.91317,.87679,.99150,.85057,.94845,1
000000558455,-.03677,.08670,-.31960,-.19089,.68514,.89461,-.03719,-.04432,-.06578,.12818,-1.00000,-.99395,.87422,.84543,.92528,.91844,.99852,.95533,.98137,.86574,1
000000560359,.09410,-.16330,-.27907,-.34372,-.99250,-.97784,-.07490,-.04005,-.70228,-.81996,-.77792,-.73850,.83849,.86024,.88969,.93287,.88689,.96083,.86700,.83550,0
000000562157,-.16863,.11161,-.62565,-.34438,.12173,-.38989,-.12100,.14377,.02762,.07938,-.99993,-.99754,.81816,.76181,.84646,.83109,.98873,.93322,.95314,.86568,1
000000562345,.13684,-.14571,-.30035,-.20337,.65574,-.87579,-.04761,.00032,-.07442,.00064,-.99990,-1.00000,.63764,.71056,.80494,.92113,.90236,.97979,.88162,.87922,1
000000562602,.27309,-.13605,-.12481,-.08324,.90857,.74258,-.02408,-.14674,-.84414,.70617,-.49461,-.64692,.62808,.75401,.83305,.96404,.89327,.99971,.83895,.95433,0
000000563323,-.55566,.60464,-.69410,-.65263,-.99803,.05347,.15260,.03471,.46060,.37576,-.92012,-.99092,.87630,.49063,.93784,.31027,.94827,-.00338,.49285,.25288,1
000000563457,.13676,-.23752,-.76740,-.68312,.73087,-.05947,.01600,.04148,-.00981,.08367,-.97366,-.99995,.80109,.87035,.69843,.87104,.31883,.97683,-.15867,.78317,1
000000566729,-.25177,.25300,-.65214,-.61821,-.45281,-.44706,-.00006,.05981,.02071,-.00254,-.99909,-.99408,.77932,.58549,.83524,.59470,.93908,.77305,.76638,.71027,1
000000566908,.05168,.03292,-.87539,-.61724,-1.00000,-.99977,.46953,-.38428,-.76626,-.40095,-.74907,-.99875,.75822,.74584,.61615,.75553,.55449,.75439,.36997,.55567,1
000000569414,-.08054,.08027,-.65771,-.21620,.40523,-.96740,.13267,-.06470,.23989,.16283,-.99985,-.98043,.81682,.71333,.81028,.86206,.91605,.92546,.74459,.89324,1
000000569484,.11687,-.04586,-.40329,-.27380,.09751,.06867,-.02764,-.05831,-.25958,-.18230,-.99606,-.99921,.76729,.77845,.81728,.89350,.95897,.99349,.93205,.95130,1
000000569550,-.14724,.17930,.01148,-.32837,.26363,.97979,.05796,-.09660,-.97916,-.95785,.87722,.63027,.68038,.53190,.95879,.77051,.90869,.57864,.94041,.51179,0
000000571012,-.08748,-.12164,-.45537,-.41086,.32186,-.99618,.02790,-.03348,.01642,-.19520,-.98002,-.98067,.74181,.78207,.85527,.89494,.99901,.90616,.97740,.92205,1
000000571105,-.08071,.06014,-.16627,-.20020,.01992,-.42520,-.03292,.06980,-.40865,.12921,.29452,-.12660,.71155,.65706,.89204,.81762,.98376,.96924,.97867,.87723,1
000000572046,.05441,-.05006,-.14001,-.14654,-.99999,-.10068,.03380,-.06286,.04422,-.09785,-.99253,-1.00000,.66612,.67155,.88589,.89876,.92615,.83829,.89773,.67042,1
000000572063,.05601,-.11058,-.11405,-.11259,-.85129,-.61842,-.00096,.00057,-.80104,-.44964,-.48603,-.82795,.66724,.74668,.90065,.95086,.96294,1.00000,.95251,.99822,0
000000572500,.09376,-.07845,-.11787,-.51512,.85520,.77218,.05156,-.08965,-.99462,.92949,-.92682,-.99388,.57525,.69859,.85391,.82044,.93066,.94115,.71483,.84151,0
000000573223,-.14942,.14674,-.19301,-.92333,-.97905,.67673,-.03530,.03821,-.09677,.12623,-.99946,-.99284,.81727,.74560,.94778,.57441,.98424,.21169,.91380,-.43232,1
000000574804,.03029,.00062,-.13919,-.16571,-.25028,-.97884,.06697,-.02044,.24480,-.05338,-1.00000,-.98385,.78342,.80893,.90957,.92653,.81064,.96934,.62374,.93264,1
000000575176,-.11741,.17769,.08966,-.18695,-.77058,-.99922,.11549,-.14219,.02369,.50168,-.99870,-.32489,.87038,.84575,.98810,.89961,.96768,.90610,.87245,.90304,1
000000575303,-.33322,.09410,-.78862,-.48912,.56623,-.35868,.00473,-.09872,-.09843,.08725,-.99005,-.99999,.87900,.82752,.86095,.82471,.99923,.63211,.88673,.69619,1
000000575631,-.43971,.52531,-.19656,-.54864,-.61766,.18760,-.17053,.06942,-.99062,-.99272,.29821,.24982,.85256,.39126,.98392,.40792,.99458,.59788,.90661,.67760,0
000000575675,-.06168,.03472,-.15057,-.17376,-.96445,-.98495,-.13161,.07999,.11444,-.33421,-.98849,-.99144,.82575,.80458,.93111,.90812,.97477,.95095,.87086,.96203,1
000000577148,.18641,-.21468,-.04993,-.26827,-.99127,.96325,-.07714,.01893,.06335,-.16817,-.99811,-.99411,.70086,.81360,.87988,.94802,.89917,.92617,.95247,.62446,1
000000577277,-.12866,.05996,-.35657,-.47007,-.44254,.96878,.05698,-.13739,.42925,-.48047,.97251,.87745,.78051,.72310,.90038,.79730,.93978,.62486,.87080,.04781,0
000000577351,.20334,-.20440,-.29110,-.30676,-.75977,-.81443,-.00035,.10605,-.02648,-.06442,-.98727,-.98555,.71804,.82306,.80762,.93548,.88138,.99473,.86017,.93995,1
000000581391,.00033,-.00106,-.26383,-.05088,-.92043,-.95648,-.06211,-.00114,.00172,-.26514,-.98734,-.99440,.76888,.78110,.88981,.93876,.96068,.98758,.94931,.96110,1
IMG_4408,.69660,-.70884,-.55841,-.12531,.95008,.31268,.16101,-.24268,-.94221,.08296,-.08254,-.99743,-.04478,.88252,.12762,.99880,-.93875,.68594,-.57983,.88821,2
IMG_4409,.76513,-.75660,-.83417,.33007,.83661,-.09860,.16631,-.42742,-.93501,.88000,-.09897,-.11116,.42961,.94456,-.02792,.97848,-.79867,.56582,-.39919,.65632,2
IMG_4410,.80412,-.82740,-.98809,.69443,.71282,-.52427,.25610,-.44285,-.98649,.92427,.10111,-.04357,.84971,.97653,-.20926,.91427,-.77843,.43766,-.48809,.36863,2
IMG_4411,-.93673,.91393,.14028,-.49886,.90399,.50333,-.39748,.13382,.96150,-.95445,.05607,-.04327,.97671,-.49604,.88872,-.20127,.78906,.47781,-.74847,.83161,2
IMG_4414,-.10636,.10691,-.24152,-.39292,.99958,.53818,.05121,-.19422,-.81964,-.25919,-.50303,-.95118,.51619,.36165,.88011,.67281,-.11221,.99485,-.68630,.99984,2
IMG_4416,.77118,-.77630,-.73714,.04318,.70327,.94939,-.06976,-.00063,-.92250,.52149,-.04442,-.81420,-.45915,.89256,-.24492,.98893,.52531,.76904,.87176,-.43557,2
IMG_4417,.93675,-.90985,-.75024,.60367,.73619,.73624,-.09540,.06710,-.95127,.81713,.07442,-.49796,-.55199,.96882,-.48780,.87653,.11759,.71010,.73077,-.98253,2
IMG_4418,-.83641,.83876,-.66816,-.16209,.61834,.99960,-.19413,.13947,.11067,-.94437,-.97967,-.26865,.91395,-.64907,.99596,.05573,.82544,-.99613,.99973,-.66284,2
IMG_4419,-.81067,.82614,-.15567,-.55772,.34257,.78725,-.21983,.09650,.96143,-.99685,-.24614,.08415,.94774,.15077,.99323,.05092,.66811,-.32175,.86200,.17835,2
IMG_4424,.42211,-.37930,-.85362,.02212,.88233,.18271,.04971,-.16940,-.97956,-.04466,-.09884,-.98162,.37226,.75867,.21966,.97828,-.80743,.72012,-.71422,.72509,2
IMG_4425,.70133,-.71367,-.92578,.24159,.76432,.04942,.23133,-.26604,-.92789,.64422,.16600,-.77840,.35202,.91895,-.14805,.97432,-.93107,.48512,-.52921,.65820,2
IMG_4426,.75408,-.68595,-.99507,.53336,.66218,-.20434,.25316,-.38376,-.97867,.91684,.29362,-.31907,.64213,.93855,-.32847,.94460,-.98462,.56559,-.67440,.66303,2
IMG_4428,-.99481,.97263,.13446,-.65624,.89908,.62424,.00046,-.15106,.45363,-.98450,-.72868,.14467,.99852,-.46784,.77157,-.46363,.69537,.20687,-.99815,.86378,2
IMG_4429,-.98998,.97279,.22590,-.65243,.85554,.65977,-.02649,-.05320,.72434,-.98634,-.53897,.12308,.99731,-.38974,.80179,-.45001,.76475,.25836,-.98976,.77552,2
IMG_4430,-.70464,.72020,.01936,-.64186,.98680,.64549,.10706,-.10914,-.09091,-.85782,-.98340,-.22656,.82658,-.47537,.99797,-.12994,.49888,.52733,-.67030,.94318,2
IMG_4433,.52950,-.47343,-.88812,.71387,-.87427,.84929,.09404,-.21656,-.82386,.91270,-.42184,-.00562,.25570,.82458,.06881,.94527,.13731,.93668,.31954,-.66990,2
IMG_4434,.75489,-.79070,-.78889,.74588,-.99999,.79395,.13910,-.40270,-.88120,.78520,-.35641,-.17808,.30750,.94665,.00373,.78931,-.05075,.99707,.19896,-.97454,2
IMG_4435,-.81276,.81369,-.84725,-.23996,.79362,-.01065,-.61134,.50368,.91540,-.91471,.11979,-.23118,.93434,-.13932,.97609,.23671,.97058,.54494,.99213,.68627,2
IMG_4439,-.11649,.09100,-.79330,-.22826,.88485,.96654,-.13036,.13100,.80987,-.98397,-.53756,-.37259,.70606,.62402,.70128,.84055,.86709,.84535,.60685,.40012,2
IMG_4440,.22917,-.10836,-.84415,.10847,.69796,.95259,-.07880,-.03374,-.58039,.75948,-.79993,-.41142,.43798,.64961,.37394,.96112,.62716,.70806,.54084,-.60264,2
IMG_4442,.25323,-.31795,-.51809,.17444,.09079,-.29121,.37579,-.62447,-.97375,.89869,-.14526,.16098,.79920,.90058,.74395,.99870,.88714,.93019,.94237,.98456,2
IMG_4445,-.84340,.88257,.57947,-.72016,.80636,.68880,-.52579,.31247,.83798,-.79789,.08111,-.30022,.96505,.39682,.85138,-.17180,.98136,.45059,-.98365,.60875,2
IMG_4446,-.73027,.82663,.79178,-.76705,.91212,.85675,-.18429,.17317,.93939,-.85986,-.01470,-.29574,.94011,.34487,.78926,-.12613,.92922,.45396,-.70985,.48146,2
IMG_4448,-.29024,.36462,.23151,-.48791,.95371,-.52038,.12878,-.13315,.16539,-.29457,-.93155,-.93948,.65298,.12746,.99019,.45392,.63362,.75452,-.43056,.90251,2
IMG_4450,.66767,-.60551,-.79141,-.13650,.91312,.49862,.10139,-.03000,-.80790,.77830,-.59195,-.49813,.59887,.90953,.17706,.99905,-.30443,.70895,-.45419,.74934,2
IMG_4454,-.66254,.70406,.49622,-.57091,.91604,.73986,-.17282,.13470,.96151,-.91533,-.12686,-.32091,.91689,.25340,.94494,.20422,.71111,.82356,-.72534,.80704,2
IMG_4455,-.81935,.76640,.69065,-.74234,.80868,-.92023,-.46241,.25096,.91170,-.94246,-.06973,-.18694,.96156,.56079,.83035,.07642,.79994,.14263,-.89591,.38384,2
